Estimate Status,Year,Wave,State,Common Name,Harvest (A+B1) Total Weight (kg),PSE,Landings (no.) without Size Information
FINAL,1996,SEPTEMBER/OCTOBER,NEW JERSEY,GREATER AMBERJACK,778,84.5,0
FINAL,1996,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,4061,87.3,0
FINAL,1996,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,479,93.2,0
FINAL,1996,SEPTEMBER/OCTOBER,VIRGINIA,GREATER AMBERJACK,0,.,0
FINAL,1996,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,13152,100.1,0
FINAL,1996,NOVEMBER/DECEMBER,NORTH CAROLINA,GREATER AMBERJACK,8676,82.2,0
FINAL,1997,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,107063,57.5,0
FINAL,1997,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,151044,62.2,0
FINAL,1997,MARCH/APRIL,NORTH CAROLINA,GREATER AMBERJACK,1944,81.5,0
FINAL,1997,MARCH/APRIL,SOUTH CAROLINA,GREATER AMBERJACK,2149,81.7,0
FINAL,1997,MAY/JUNE,FLORIDA,GREATER AMBERJACK,2758,94.9,0
FINAL,1997,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,26413,96.3,0
FINAL,1997,MAY/JUNE,SOUTH CAROLINA,GREATER AMBERJACK,7264,80.2,0
FINAL,1997,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,6802,66.2,0
FINAL,1997,JULY/AUGUST,GEORGIA,GREATER AMBERJACK,616,97.9,0
FINAL,1997,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,10922,49.1,0
FINAL,1997,JULY/AUGUST,SOUTH CAROLINA,GREATER AMBERJACK,0,.,0
FINAL,1997,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,7069,71,0
FINAL,1997,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,832,93.2,0
FINAL,1997,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,8367,60.4,0
FINAL,1997,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,4298,93.3,0
FINAL,1997,SEPTEMBER/OCTOBER,VIRGINIA,GREATER AMBERJACK,216,90.6,0
FINAL,1997,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,16610,88.5,0
FINAL,1997,NOVEMBER/DECEMBER,SOUTH CAROLINA,GREATER AMBERJACK,1626,88.2,0
FINAL,1998,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,12674,65.4,0
FINAL,1998,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,33161,63.9,0
FINAL,1998,MARCH/APRIL,GEORGIA,GREATER AMBERJACK,11298,115.3,0
FINAL,1998,MAY/JUNE,FLORIDA,GREATER AMBERJACK,153288,52.7,0
FINAL,1998,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,24481,54.1,0
FINAL,1998,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,24787,100.3,0
FINAL,1998,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,9600,66,0
FINAL,1998,JULY/AUGUST,VIRGINIA,GREATER AMBERJACK,256252,92.9,0
FINAL,1998,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,33541,60.5,0
FINAL,1998,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,696,94.7,0
FINAL,1998,SEPTEMBER/OCTOBER,NEW JERSEY,GREATER AMBERJACK,4779,78.8,0
FINAL,1998,SEPTEMBER/OCTOBER,NEW YORK,GREATER AMBERJACK,6618,100,0
FINAL,1998,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,3307,65,0
FINAL,1998,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,0,.,0
FINAL,1998,SEPTEMBER/OCTOBER,VIRGINIA,GREATER AMBERJACK,6392,91.8,0
FINAL,1998,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,33831,70,0
FINAL,1998,NOVEMBER/DECEMBER,NORTH CAROLINA,GREATER AMBERJACK,1012,100.1,0
FINAL,1999,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,83388,51.2,0
FINAL,1999,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,480055,29.1,0
FINAL,1999,MARCH/APRIL,NORTH CAROLINA,GREATER AMBERJACK,773,98.1,0
FINAL,1999,MAY/JUNE,FLORIDA,GREATER AMBERJACK,181861,40,0
FINAL,1999,MAY/JUNE,GEORGIA,GREATER AMBERJACK,204,103.1,0
FINAL,1999,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,101678,47.1,0
FINAL,1999,JULY/AUGUST,GEORGIA,GREATER AMBERJACK,1206,86,0
FINAL,1999,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,7456,60.5,0
FINAL,1999,JULY/AUGUST,VIRGINIA,GREATER AMBERJACK,93921,92.1,0
FINAL,1999,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,9660,57.6,0
FINAL,1999,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,839,97.7,0
FINAL,1999,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,4241,101.2,0
FINAL,1999,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,0,.,0
FINAL,1999,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,27138,63.8,0
FINAL,1999,NOVEMBER/DECEMBER,NORTH CAROLINA,GREATER AMBERJACK,0,.,0
FINAL,2000,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,30461,63.5,0
FINAL,2000,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,75414,47.5,0
FINAL,2000,MARCH/APRIL,GEORGIA,GREATER AMBERJACK,420,106.4,0
FINAL,2000,MAY/JUNE,FLORIDA,GREATER AMBERJACK,29872,50.4,0
FINAL,2000,MAY/JUNE,GEORGIA,GREATER AMBERJACK,2209,95.2,0
FINAL,2000,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,20321,76.3,0
FINAL,2000,MAY/JUNE,SOUTH CAROLINA,GREATER AMBERJACK,766,98.7,0
FINAL,2000,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,83091,44.2,0
FINAL,2000,JULY/AUGUST,GEORGIA,GREATER AMBERJACK,0,.,0
FINAL,2000,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,40915,54,0
FINAL,2000,JULY/AUGUST,SOUTH CAROLINA,GREATER AMBERJACK,10462,70.2,0
FINAL,2000,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,24466,71.1,0
FINAL,2000,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,487,69,0
FINAL,2000,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,5183,73.7,0
FINAL,2000,SEPTEMBER/OCTOBER,VIRGINIA,GREATER AMBERJACK,41097,96.4,0
FINAL,2000,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,12126,73,0
FINAL,2000,NOVEMBER/DECEMBER,SOUTH CAROLINA,GREATER AMBERJACK,1530,99,0
FINAL,2001,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,186819,86.1,0
FINAL,2001,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,72362,49.1,0
FINAL,2001,MARCH/APRIL,GEORGIA,GREATER AMBERJACK,11523,99,0
FINAL,2001,MARCH/APRIL,NORTH CAROLINA,GREATER AMBERJACK,585,100.1,0
FINAL,2001,MAY/JUNE,FLORIDA,GREATER AMBERJACK,70396,40,0
FINAL,2001,MAY/JUNE,GEORGIA,GREATER AMBERJACK,12,99.7,0
FINAL,2001,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,19490,64.5,0
FINAL,2001,MAY/JUNE,SOUTH CAROLINA,GREATER AMBERJACK,0,.,0
FINAL,2001,MAY/JUNE,VIRGINIA,GREATER AMBERJACK,0,.,0
FINAL,2001,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,80384,31.7,0
FINAL,2001,JULY/AUGUST,NEW JERSEY,GREATER AMBERJACK,22104,97.4,0
FINAL,2001,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,21563,46.3,0
FINAL,2001,JULY/AUGUST,VIRGINIA,GREATER AMBERJACK,0,.,0
FINAL,2001,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,19285,48.2,0
FINAL,2001,SEPTEMBER/OCTOBER,NEW JERSEY,GREATER AMBERJACK,2903,100.6,0
FINAL,2001,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,8707,60.5,0
FINAL,2001,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,677,99.3,0
FINAL,2001,SEPTEMBER/OCTOBER,VIRGINIA,GREATER AMBERJACK,0,.,0
FINAL,2001,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,1363,58.2,0
FINAL,2002,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,304167,68.1,0
FINAL,2002,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,214148,32.6,0
FINAL,2002,MARCH/APRIL,NORTH CAROLINA,GREATER AMBERJACK,284,98.8,0
FINAL,2002,MAY/JUNE,FLORIDA,GREATER AMBERJACK,128794,49.4,0
FINAL,2002,MAY/JUNE,GEORGIA,GREATER AMBERJACK,0,.,0
FINAL,2002,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,13578,54.1,0
FINAL,2002,MAY/JUNE,SOUTH CAROLINA,GREATER AMBERJACK,13944,76.1,0
FINAL,2002,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,109771,60.5,0
FINAL,2002,JULY/AUGUST,GEORGIA,GREATER AMBERJACK,167,101.2,0
FINAL,2002,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,46918,41.2,0
FINAL,2002,JULY/AUGUST,VIRGINIA,GREATER AMBERJACK,19391,86.8,0
FINAL,2002,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,47586,39.4,0
FINAL,2002,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,0,.,0
FINAL,2002,SEPTEMBER/OCTOBER,NEW JERSEY,GREATER AMBERJACK,251,103.3,0
FINAL,2002,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,1497,101.5,0
FINAL,2002,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,209,111.3,0
FINAL,2002,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,1786,71.6,0
FINAL,2002,NOVEMBER/DECEMBER,GEORGIA,GREATER AMBERJACK,3299,98.6,0
FINAL,2003,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,31496,50.2,0
FINAL,2003,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,131390,28,0
FINAL,2003,MARCH/APRIL,GEORGIA,GREATER AMBERJACK,0,.,0
FINAL,2003,MARCH/APRIL,NORTH CAROLINA,GREATER AMBERJACK,212,99,0
FINAL,2003,MAY/JUNE,FLORIDA,GREATER AMBERJACK,181515,47.4,0
FINAL,2003,MAY/JUNE,GEORGIA,GREATER AMBERJACK,49,99.1,0
FINAL,2003,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,29304,46.3,0
FINAL,2003,MAY/JUNE,SOUTH CAROLINA,GREATER AMBERJACK,5443,89.9,0
FINAL,2003,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,104546,32.2,0
FINAL,2003,JULY/AUGUST,GEORGIA,GREATER AMBERJACK,7670,90.4,0
FINAL,2003,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,33101,71.7,0
FINAL,2003,JULY/AUGUST,SOUTH CAROLINA,GREATER AMBERJACK,1658,89.3,0
FINAL,2003,JULY/AUGUST,VIRGINIA,GREATER AMBERJACK,27687,103.1,0
FINAL,2003,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,49332,84.9,0
FINAL,2003,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,3188,89.1,0
FINAL,2003,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,681,101.9,0
FINAL,2003,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,262,86.6,0
FINAL,2003,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,30670,47.9,0
FINAL,2003,NOVEMBER/DECEMBER,GEORGIA,GREATER AMBERJACK,368,101.7,0
FINAL,2004,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,20544,68.5,0
FINAL,2004,JANUARY/FEBRUARY,NORTH CAROLINA,GREATER AMBERJACK,0,.,0
FINAL,2004,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,70576,46.3,0
FINAL,2004,MAY/JUNE,FLORIDA,GREATER AMBERJACK,97720,46.1,0
FINAL,2004,MAY/JUNE,GEORGIA,GREATER AMBERJACK,0,.,0
FINAL,2004,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,9393,43.8,0
FINAL,2004,MAY/JUNE,SOUTH CAROLINA,GREATER AMBERJACK,17817,69.7,0
FINAL,2004,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,85801,61.5,0
FINAL,2004,JULY/AUGUST,GEORGIA,GREATER AMBERJACK,918,83.5,0
FINAL,2004,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,6789,61.7,0
FINAL,2004,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,15158,52,0
FINAL,2004,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,763,78.9,0
FINAL,2004,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,2214,88.5,0
FINAL,2004,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,3967,85,0
FINAL,2004,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,31350,69.3,0
FINAL,2004,NOVEMBER/DECEMBER,GEORGIA,GREATER AMBERJACK,2604,41.8,0
FINAL,2004,NOVEMBER/DECEMBER,SOUTH CAROLINA,GREATER AMBERJACK,18002,109.3,0
FINAL,2005,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,17422,63.3,0
FINAL,2005,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,28466,24.6,0
FINAL,2005,MAY/JUNE,FLORIDA,GREATER AMBERJACK,73680,39.8,0
FINAL,2005,MAY/JUNE,GEORGIA,GREATER AMBERJACK,226,108.4,0
FINAL,2005,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,0,.,0
FINAL,2005,MAY/JUNE,SOUTH CAROLINA,GREATER AMBERJACK,122,108.4,0
FINAL,2005,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,22531,47,0
FINAL,2005,JULY/AUGUST,GEORGIA,GREATER AMBERJACK,9368,84.3,0
FINAL,2005,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,23781,65.8,0
FINAL,2005,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,0,.,0
FINAL,2005,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,0,.,0
FINAL,2005,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,11876,103,0
FINAL,2005,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,3812,51.8,0
FINAL,2006,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,13394,55.1,0
FINAL,2006,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,37407,62.5,0
FINAL,2006,MARCH/APRIL,NORTH CAROLINA,GREATER AMBERJACK,1659,101.8,0
FINAL,2006,MAY/JUNE,FLORIDA,GREATER AMBERJACK,104964,34.3,0
FINAL,2006,MAY/JUNE,GEORGIA,GREATER AMBERJACK,461,73.6,0
