Estimate Status,Year,Wave,State,Common Name,Total Harvest (A+B1),PSE
FINAL,1992,NOVEMBER/DECEMBER,FLORIDA,RED DRUM,155825,24.6
FINAL,1992,NOVEMBER/DECEMBER,LOUISIANA,RED DRUM,557478,24.3
FINAL,1992,NOVEMBER/DECEMBER,MISSISSIPPI,RED DRUM,13028,45
FINAL,1993,JANUARY/FEBRUARY,ALABAMA,RED DRUM,7622,69.3
FINAL,1993,JANUARY/FEBRUARY,FLORIDA,RED DRUM,43475,31.1
FINAL,1993,JANUARY/FEBRUARY,LOUISIANA,RED DRUM,331856,33.8
FINAL,1993,JANUARY/FEBRUARY,MISSISSIPPI,RED DRUM,2684,65.7
FINAL,1993,MARCH/APRIL,ALABAMA,RED DRUM,21909,44.7
FINAL,1993,MARCH/APRIL,FLORIDA,RED DRUM,0,.
FINAL,1993,MARCH/APRIL,LOUISIANA,RED DRUM,521519,28
FINAL,1993,MARCH/APRIL,MISSISSIPPI,RED DRUM,26249,53.2
FINAL,1993,MAY/JUNE,ALABAMA,RED DRUM,34335,57.9
FINAL,1993,MAY/JUNE,FLORIDA,RED DRUM,53426,27.7
FINAL,1993,MAY/JUNE,LOUISIANA,RED DRUM,527448,20.5
FINAL,1993,MAY/JUNE,MISSISSIPPI,RED DRUM,11702,51
FINAL,1993,JULY/AUGUST,ALABAMA,RED DRUM,14523,42.7
FINAL,1993,JULY/AUGUST,FLORIDA,RED DRUM,69558,23.6
FINAL,1993,JULY/AUGUST,LOUISIANA,RED DRUM,365206,19.8
FINAL,1993,JULY/AUGUST,MISSISSIPPI,RED DRUM,21168,23.8
FINAL,1993,SEPTEMBER/OCTOBER,ALABAMA,RED DRUM,44669,85.1
FINAL,1993,SEPTEMBER/OCTOBER,FLORIDA,RED DRUM,143337,24.2
FINAL,1993,SEPTEMBER/OCTOBER,LOUISIANA,RED DRUM,1016310,15.9
FINAL,1993,SEPTEMBER/OCTOBER,MISSISSIPPI,RED DRUM,8158,51.8
FINAL,1993,NOVEMBER/DECEMBER,ALABAMA,RED DRUM,16287,31.8
FINAL,1993,NOVEMBER/DECEMBER,FLORIDA,RED DRUM,103946,23.9
FINAL,1993,NOVEMBER/DECEMBER,LOUISIANA,RED DRUM,967641,26.4
FINAL,1993,NOVEMBER/DECEMBER,MISSISSIPPI,RED DRUM,20625,44.6
FINAL,1994,JANUARY/FEBRUARY,ALABAMA,RED DRUM,6013,55.7
FINAL,1994,JANUARY/FEBRUARY,FLORIDA,RED DRUM,51032,26.4
FINAL,1994,JANUARY/FEBRUARY,LOUISIANA,RED DRUM,935417,32.3
FINAL,1994,JANUARY/FEBRUARY,MISSISSIPPI,RED DRUM,3968,75
FINAL,1994,MARCH/APRIL,ALABAMA,RED DRUM,16098,62.3
FINAL,1994,MARCH/APRIL,FLORIDA,RED DRUM,8518,77.2
FINAL,1994,MARCH/APRIL,LOUISIANA,RED DRUM,493587,19.5
FINAL,1994,MARCH/APRIL,MISSISSIPPI,RED DRUM,3578,40.2
FINAL,1994,MAY/JUNE,ALABAMA,RED DRUM,2845,97.2
FINAL,1994,MAY/JUNE,FLORIDA,RED DRUM,51667,24.5
FINAL,1994,MAY/JUNE,LOUISIANA,RED DRUM,386747,20
FINAL,1994,MAY/JUNE,MISSISSIPPI,RED DRUM,14826,44.4
FINAL,1994,JULY/AUGUST,ALABAMA,RED DRUM,17942,53
FINAL,1994,JULY/AUGUST,FLORIDA,RED DRUM,99504,19.7
FINAL,1994,JULY/AUGUST,LOUISIANA,RED DRUM,418640,18.5
FINAL,1994,JULY/AUGUST,MISSISSIPPI,RED DRUM,18550,49.1
FINAL,1994,SEPTEMBER/OCTOBER,ALABAMA,RED DRUM,44823,66.1
FINAL,1994,SEPTEMBER/OCTOBER,FLORIDA,RED DRUM,126732,23.5
FINAL,1994,SEPTEMBER/OCTOBER,LOUISIANA,RED DRUM,535488,15.3
FINAL,1994,SEPTEMBER/OCTOBER,MISSISSIPPI,RED DRUM,28815,22.3
FINAL,1994,NOVEMBER/DECEMBER,ALABAMA,RED DRUM,38782,44.2
FINAL,1994,NOVEMBER/DECEMBER,FLORIDA,RED DRUM,109076,22.7
FINAL,1994,NOVEMBER/DECEMBER,LOUISIANA,RED DRUM,619729,21.1
FINAL,1994,NOVEMBER/DECEMBER,MISSISSIPPI,RED DRUM,14361,26.6
FINAL,1995,JANUARY/FEBRUARY,ALABAMA,RED DRUM,26271,61
FINAL,1995,JANUARY/FEBRUARY,FLORIDA,RED DRUM,103085,36.1
FINAL,1995,JANUARY/FEBRUARY,LOUISIANA,RED DRUM,414578,25.4
FINAL,1995,JANUARY/FEBRUARY,MISSISSIPPI,RED DRUM,6034,67.1
FINAL,1995,MARCH/APRIL,ALABAMA,RED DRUM,16093,39.4
FINAL,1995,MARCH/APRIL,FLORIDA,RED DRUM,4077,98.3
FINAL,1995,MARCH/APRIL,LOUISIANA,RED DRUM,426328,20.6
FINAL,1995,MARCH/APRIL,MISSISSIPPI,RED DRUM,30346,57.3
FINAL,1995,MAY/JUNE,ALABAMA,RED DRUM,30171,55.5
FINAL,1995,MAY/JUNE,FLORIDA,RED DRUM,60909,26.8
FINAL,1995,MAY/JUNE,LOUISIANA,RED DRUM,417472,15.1
FINAL,1995,MAY/JUNE,MISSISSIPPI,RED DRUM,28670,45.2
FINAL,1995,JULY/AUGUST,ALABAMA,RED DRUM,17794,53.2
FINAL,1995,JULY/AUGUST,FLORIDA,RED DRUM,135637,20.6
FINAL,1995,JULY/AUGUST,LOUISIANA,RED DRUM,686727,19.1
FINAL,1995,JULY/AUGUST,MISSISSIPPI,RED DRUM,29499,27.5
FINAL,1995,SEPTEMBER/OCTOBER,ALABAMA,RED DRUM,20624,35
FINAL,1995,SEPTEMBER/OCTOBER,FLORIDA,RED DRUM,136874,21.9
FINAL,1995,SEPTEMBER/OCTOBER,LOUISIANA,RED DRUM,901374,15.4
FINAL,1995,SEPTEMBER/OCTOBER,MISSISSIPPI,RED DRUM,33480,39.6
FINAL,1995,NOVEMBER/DECEMBER,ALABAMA,RED DRUM,68449,29.5
FINAL,1995,NOVEMBER/DECEMBER,FLORIDA,RED DRUM,92954,28.1
FINAL,1995,NOVEMBER/DECEMBER,LOUISIANA,RED DRUM,1981609,15.1
FINAL,1995,NOVEMBER/DECEMBER,MISSISSIPPI,RED DRUM,4199,63.7
FINAL,1996,JANUARY/FEBRUARY,ALABAMA,RED DRUM,7361,31.5
FINAL,1996,JANUARY/FEBRUARY,FLORIDA,RED DRUM,72201,30
FINAL,1996,JANUARY/FEBRUARY,LOUISIANA,RED DRUM,689988,18.1
FINAL,1996,JANUARY/FEBRUARY,MISSISSIPPI,RED DRUM,31326,65.9
FINAL,1996,MARCH/APRIL,ALABAMA,RED DRUM,10400,47.1
FINAL,1996,MARCH/APRIL,FLORIDA,RED DRUM,143646,24.4
FINAL,1996,MARCH/APRIL,LOUISIANA,RED DRUM,935977,19.7
FINAL,1996,MARCH/APRIL,MISSISSIPPI,RED DRUM,27823,45.9
FINAL,1996,MAY/JUNE,ALABAMA,RED DRUM,17150,44.6
FINAL,1996,MAY/JUNE,FLORIDA,RED DRUM,114701,19
FINAL,1996,MAY/JUNE,LOUISIANA,RED DRUM,614382,21.9
FINAL,1996,MAY/JUNE,MISSISSIPPI,RED DRUM,16886,34
FINAL,1996,JULY/AUGUST,ALABAMA,RED DRUM,7009,51
FINAL,1996,JULY/AUGUST,FLORIDA,RED DRUM,71572,21.5
FINAL,1996,JULY/AUGUST,LOUISIANA,RED DRUM,718534,21.1
FINAL,1996,JULY/AUGUST,MISSISSIPPI,RED DRUM,58423,54.2
FINAL,1996,SEPTEMBER/OCTOBER,ALABAMA,RED DRUM,9129,52
FINAL,1996,SEPTEMBER/OCTOBER,FLORIDA,RED DRUM,123492,17.5
FINAL,1996,SEPTEMBER/OCTOBER,LOUISIANA,RED DRUM,823164,16.5
FINAL,1996,SEPTEMBER/OCTOBER,MISSISSIPPI,RED DRUM,30894,38.8
FINAL,1996,NOVEMBER/DECEMBER,ALABAMA,RED DRUM,5297,90.2
FINAL,1996,NOVEMBER/DECEMBER,FLORIDA,RED DRUM,77910,21.4
FINAL,1996,NOVEMBER/DECEMBER,LOUISIANA,RED DRUM,483821,25.5
FINAL,1996,NOVEMBER/DECEMBER,MISSISSIPPI,RED DRUM,23861,40
FINAL,1997,JANUARY/FEBRUARY,ALABAMA,RED DRUM,24847,31.5
FINAL,1997,JANUARY/FEBRUARY,FLORIDA,RED DRUM,32158,32.9
FINAL,1997,JANUARY/FEBRUARY,LOUISIANA,RED DRUM,403491,25.4
FINAL,1997,JANUARY/FEBRUARY,MISSISSIPPI,RED DRUM,4664,71
FINAL,1997,MARCH/APRIL,ALABAMA,RED DRUM,27629,34.1
FINAL,1997,MARCH/APRIL,FLORIDA,RED DRUM,94811,31.3
FINAL,1997,MARCH/APRIL,LOUISIANA,RED DRUM,412280,19.1
FINAL,1997,MARCH/APRIL,MISSISSIPPI,RED DRUM,22476,48.9
FINAL,1997,MAY/JUNE,ALABAMA,RED DRUM,14120,34.1
FINAL,1997,MAY/JUNE,FLORIDA,RED DRUM,104371,20.8
FINAL,1997,MAY/JUNE,LOUISIANA,RED DRUM,681704,16
FINAL,1997,MAY/JUNE,MISSISSIPPI,RED DRUM,16783,38.8
FINAL,1997,JULY/AUGUST,ALABAMA,RED DRUM,18028,47.1
FINAL,1997,JULY/AUGUST,FLORIDA,RED DRUM,157679,24.9
FINAL,1997,JULY/AUGUST,LOUISIANA,RED DRUM,416743,18.5
FINAL,1997,JULY/AUGUST,MISSISSIPPI,RED DRUM,13900,45.9
FINAL,1997,SEPTEMBER/OCTOBER,ALABAMA,RED DRUM,28408,78.9
FINAL,1997,SEPTEMBER/OCTOBER,FLORIDA,RED DRUM,136897,18.2
FINAL,1997,SEPTEMBER/OCTOBER,LOUISIANA,RED DRUM,605487,15.1
FINAL,1997,SEPTEMBER/OCTOBER,MISSISSIPPI,RED DRUM,18191,35.4
FINAL,1997,NOVEMBER/DECEMBER,ALABAMA,RED DRUM,24353,43.3
FINAL,1997,NOVEMBER/DECEMBER,FLORIDA,RED DRUM,107479,23.1
FINAL,1997,NOVEMBER/DECEMBER,LOUISIANA,RED DRUM,895651,22.6
FINAL,1997,NOVEMBER/DECEMBER,MISSISSIPPI,RED DRUM,70804,52.7
FINAL,1998,JANUARY/FEBRUARY,ALABAMA,RED DRUM,10180,44.3
FINAL,1998,JANUARY/FEBRUARY,FLORIDA,RED DRUM,44176,31.5
FINAL,1998,JANUARY/FEBRUARY,LOUISIANA,RED DRUM,540380,25
FINAL,1998,JANUARY/FEBRUARY,MISSISSIPPI,RED DRUM,748,98.4
FINAL,1998,MARCH/APRIL,ALABAMA,RED DRUM,16315,62.1
