Estimate Status,Year,Wave,State,Common Name,Total Harvest (A+B1),PSE
FINAL,1993,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,3648,63.2
FINAL,1993,SEPTEMBER/OCTOBER,NEW YORK,GREATER AMBERJACK,783,100.9
FINAL,1993,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,55,92.7
FINAL,1993,SEPTEMBER/OCTOBER,VIRGINIA,GREATER AMBERJACK,0,.
FINAL,1993,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,9650,62.1
FINAL,1993,NOVEMBER/DECEMBER,NORTH CAROLINA,GREATER AMBERJACK,449,65.1
FINAL,1993,NOVEMBER/DECEMBER,SOUTH CAROLINA,GREATER AMBERJACK,15,80.9
FINAL,1994,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,6180,65
FINAL,1994,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,10229,59.7
FINAL,1994,MARCH/APRIL,NORTH CAROLINA,GREATER AMBERJACK,857,76
FINAL,1994,MAY/JUNE,FLORIDA,GREATER AMBERJACK,53748,61.7
FINAL,1994,MAY/JUNE,GEORGIA,GREATER AMBERJACK,281,95.5
FINAL,1994,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,2373,39.3
FINAL,1994,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,3671,68.8
FINAL,1994,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,1822,40.7
FINAL,1994,JULY/AUGUST,SOUTH CAROLINA,GREATER AMBERJACK,870,86.3
FINAL,1994,JULY/AUGUST,VIRGINIA,GREATER AMBERJACK,419,73.5
FINAL,1994,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,0,.
FINAL,1994,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,1125,81.9
FINAL,1994,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,1076,58.7
FINAL,1994,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,0,.
FINAL,1994,SEPTEMBER/OCTOBER,VIRGINIA,GREATER AMBERJACK,202,100
FINAL,1994,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,3740,101
FINAL,1994,NOVEMBER/DECEMBER,NORTH CAROLINA,GREATER AMBERJACK,63,94.8
FINAL,1995,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,0,.
FINAL,1995,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,7894,85.5
FINAL,1995,MARCH/APRIL,NORTH CAROLINA,GREATER AMBERJACK,107,98.8
FINAL,1995,MAY/JUNE,FLORIDA,GREATER AMBERJACK,8526,53
FINAL,1995,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,2479,56.4
FINAL,1995,MAY/JUNE,VIRGINIA,GREATER AMBERJACK,0,.
FINAL,1995,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,1671,66.4
FINAL,1995,JULY/AUGUST,GEORGIA,GREATER AMBERJACK,52,35.1
FINAL,1995,JULY/AUGUST,NEW YORK,GREATER AMBERJACK,2126,99.9
