Estimate Status,Year,Wave,State,Common Name,Harvest (A+B1) Total Weight (kg),PSE,Landings (no.) without Size Information
FINAL,1999,MAY/JUNE,MISSISSIPPI,SPOTTED SEATROUT,242174,34.9,0
FINAL,1999,JULY/AUGUST,ALABAMA,SPOTTED SEATROUT,50940,39.6,0
FINAL,1999,JULY/AUGUST,FLORIDA,SPOTTED SEATROUT,223029,18.2,0
FINAL,1999,JULY/AUGUST,LOUISIANA,SPOTTED SEATROUT,2776632,30.3,0
FINAL,1999,JULY/AUGUST,MISSISSIPPI,SPOTTED SEATROUT,161648,38.3,0
FINAL,1999,SEPTEMBER/OCTOBER,ALABAMA,SPOTTED SEATROUT,23801,61.5,0
FINAL,1999,SEPTEMBER/OCTOBER,FLORIDA,SPOTTED SEATROUT,258821,24.5,0
FINAL,1999,SEPTEMBER/OCTOBER,LOUISIANA,SPOTTED SEATROUT,1184759,14.9,0
FINAL,1999,SEPTEMBER/OCTOBER,MISSISSIPPI,SPOTTED SEATROUT,39845,48.4,0
FINAL,1999,NOVEMBER/DECEMBER,ALABAMA,SPOTTED SEATROUT,161535,34.9,0
FINAL,1999,NOVEMBER/DECEMBER,FLORIDA,SPOTTED SEATROUT,535100,25.1,0
FINAL,1999,NOVEMBER/DECEMBER,LOUISIANA,SPOTTED SEATROUT,2259518,16.2,0
FINAL,1999,NOVEMBER/DECEMBER,MISSISSIPPI,SPOTTED SEATROUT,160065,64,0
FINAL,2000,JANUARY/FEBRUARY,ALABAMA,SPOTTED SEATROUT,13149,55,0
FINAL,2000,JANUARY/FEBRUARY,FLORIDA,SPOTTED SEATROUT,324552,21.1,0
FINAL,2000,JANUARY/FEBRUARY,LOUISIANA,SPOTTED SEATROUT,1199568,29.2,0
FINAL,2000,JANUARY/FEBRUARY,MISSISSIPPI,SPOTTED SEATROUT,17479,50,0
FINAL,2000,MARCH/APRIL,ALABAMA,SPOTTED SEATROUT,36044,50.7,0
FINAL,2000,MARCH/APRIL,FLORIDA,SPOTTED SEATROUT,920944,42.5,0
FINAL,2000,MARCH/APRIL,LOUISIANA,SPOTTED SEATROUT,1109676,16.8,0
FINAL,2000,MARCH/APRIL,MISSISSIPPI,SPOTTED SEATROUT,97121,34.9,0
FINAL,2000,MAY/JUNE,ALABAMA,SPOTTED SEATROUT,188080,32.6,0
FINAL,2000,MAY/JUNE,FLORIDA,SPOTTED SEATROUT,694553,28.6,0
FINAL,2000,MAY/JUNE,LOUISIANA,SPOTTED SEATROUT,1309898,18.2,0
FINAL,2000,MAY/JUNE,MISSISSIPPI,SPOTTED SEATROUT,64027,33,0
FINAL,2000,JULY/AUGUST,ALABAMA,SPOTTED SEATROUT,29442,33.5,0
FINAL,2000,JULY/AUGUST,FLORIDA,SPOTTED SEATROUT,156879,21.6,0
FINAL,2000,JULY/AUGUST,LOUISIANA,SPOTTED SEATROUT,1769737,13.4,0
FINAL,2000,JULY/AUGUST,MISSISSIPPI,SPOTTED SEATROUT,11773,47,0
FINAL,2000,SEPTEMBER/OCTOBER,ALABAMA,SPOTTED SEATROUT,36827,34.5,0
FINAL,2000,SEPTEMBER/OCTOBER,FLORIDA,SPOTTED SEATROUT,187690,21.7,0
FINAL,2000,SEPTEMBER/OCTOBER,LOUISIANA,SPOTTED SEATROUT,1142858,14,0
FINAL,2000,SEPTEMBER/OCTOBER,MISSISSIPPI,SPOTTED SEATROUT,75727,33.3,0
FINAL,2000,NOVEMBER/DECEMBER,ALABAMA,SPOTTED SEATROUT,190623,53.2,0
FINAL,2000,NOVEMBER/DECEMBER,FLORIDA,SPOTTED SEATROUT,389114,27.3,0
FINAL,2000,NOVEMBER/DECEMBER,LOUISIANA,SPOTTED SEATROUT,4224723,14.3,0
FINAL,2000,NOVEMBER/DECEMBER,MISSISSIPPI,SPOTTED SEATROUT,130845,41.1,0
FINAL,2001,JANUARY/FEBRUARY,ALABAMA,SPOTTED SEATROUT,43,96.1,0
FINAL,2001,JANUARY/FEBRUARY,FLORIDA,SPOTTED SEATROUT,174683,29,0
FINAL,2001,JANUARY/FEBRUARY,LOUISIANA,SPOTTED SEATROUT,987805,28.2,0
FINAL,2001,JANUARY/FEBRUARY,MISSISSIPPI,SPOTTED SEATROUT,0,.,0
FINAL,2001,MARCH/APRIL,ALABAMA,SPOTTED SEATROUT,16683,77,0
FINAL,2001,MARCH/APRIL,FLORIDA,SPOTTED SEATROUT,662525,22.7,0
FINAL,2001,MARCH/APRIL,LOUISIANA,SPOTTED SEATROUT,856259,17.8,0
FINAL,2001,MARCH/APRIL,MISSISSIPPI,SPOTTED SEATROUT,215376,50.9,0
FINAL,2001,MAY/JUNE,ALABAMA,SPOTTED SEATROUT,214123,32.9,0
FINAL,2001,MAY/JUNE,FLORIDA,SPOTTED SEATROUT,364338,18.6,0
FINAL,2001,MAY/JUNE,LOUISIANA,SPOTTED SEATROUT,2433997,16.8,0
FINAL,2001,MAY/JUNE,MISSISSIPPI,SPOTTED SEATROUT,153340,38.4,0
FINAL,2001,JULY/AUGUST,ALABAMA,SPOTTED SEATROUT,239656,65.5,0
FINAL,2001,JULY/AUGUST,FLORIDA,SPOTTED SEATROUT,124058,16.6,0
