Estimate Status,Year,Wave,State,Common Name,Total Harvest (A+B1),PSE
FINAL,1991,JULY/AUGUST,MAINE,STRIPED BASS,6508,97.2
FINAL,1991,JULY/AUGUST,MARYLAND,STRIPED BASS,0,.
FINAL,1991,JULY/AUGUST,MASSACHUSETTS,STRIPED BASS,15607,33.6
FINAL,1991,JULY/AUGUST,NEW HAMPSHIRE,STRIPED BASS,0,.
FINAL,1991,JULY/AUGUST,NEW JERSEY,STRIPED BASS,4183,58.3
FINAL,1991,JULY/AUGUST,NEW YORK,STRIPED BASS,18926,81.3
FINAL,1991,JULY/AUGUST,NORTH CAROLINA,STRIPED BASS,0,.
FINAL,1991,JULY/AUGUST,RHODE ISLAND,STRIPED BASS,3160,67.5
FINAL,1991,JULY/AUGUST,VIRGINIA,STRIPED BASS,0,.
FINAL,1991,SEPTEMBER/OCTOBER,CONNECTICUT,STRIPED BASS,1948,90.7
FINAL,1991,SEPTEMBER/OCTOBER,DELAWARE,STRIPED BASS,1190,98.3
FINAL,1991,SEPTEMBER/OCTOBER,GEORGIA,STRIPED BASS,7773,96.2
FINAL,1991,SEPTEMBER/OCTOBER,MAINE,STRIPED BASS,0,.
FINAL,1991,SEPTEMBER/OCTOBER,MARYLAND,STRIPED BASS,99561,45.7
FINAL,1991,SEPTEMBER/OCTOBER,MASSACHUSETTS,STRIPED BASS,6742,43.3
FINAL,1991,SEPTEMBER/OCTOBER,NEW HAMPSHIRE,STRIPED BASS,538,125.7
FINAL,1991,SEPTEMBER/OCTOBER,NEW JERSEY,STRIPED BASS,13202,49.9
FINAL,1991,SEPTEMBER/OCTOBER,NEW YORK,STRIPED BASS,94502,63.6
FINAL,1991,SEPTEMBER/OCTOBER,RHODE ISLAND,STRIPED BASS,8217,73.3
FINAL,1991,SEPTEMBER/OCTOBER,VIRGINIA,STRIPED BASS,10132,86.8
FINAL,1991,NOVEMBER/DECEMBER,CONNECTICUT,STRIPED BASS,0,.
FINAL,1991,NOVEMBER/DECEMBER,DELAWARE,STRIPED BASS,7142,47.9
FINAL,1991,NOVEMBER/DECEMBER,GEORGIA,STRIPED BASS,3505,106.2
FINAL,1991,NOVEMBER/DECEMBER,MARYLAND,STRIPED BASS,18005,60.1
FINAL,1991,NOVEMBER/DECEMBER,MASSACHUSETTS,STRIPED BASS,293,102.9
FINAL,1991,NOVEMBER/DECEMBER,NEW JERSEY,STRIPED BASS,91879,24.9
FINAL,1991,NOVEMBER/DECEMBER,NEW YORK,STRIPED BASS,87562,33.2
FINAL,1991,NOVEMBER/DECEMBER,RHODE ISLAND,STRIPED BASS,1941,68.2
FINAL,1991,NOVEMBER/DECEMBER,VIRGINIA,STRIPED BASS,235407,64.7
FINAL,1992,JANUARY/FEBRUARY,FLORIDA,STRIPED BASS,0,.
FINAL,1992,JANUARY/FEBRUARY,NORTH CAROLINA,STRIPED BASS,2680,101.5
FINAL,1992,MARCH/APRIL,CONNECTICUT,STRIPED BASS,0,.
FINAL,1992,MARCH/APRIL,DELAWARE,STRIPED BASS,501,83.1
FINAL,1992,MARCH/APRIL,MARYLAND,STRIPED BASS,0,.
FINAL,1992,MARCH/APRIL,NEW JERSEY,STRIPED BASS,0,.
FINAL,1992,MARCH/APRIL,NEW YORK,STRIPED BASS,0,.
FINAL,1992,MAY/JUNE,CONNECTICUT,STRIPED BASS,6297,48.6
FINAL,1992,MAY/JUNE,DELAWARE,STRIPED BASS,6984,82.2
