Estimate Status,Year,Wave,State,Common Name,Harvest (A+B1) Total Weight (kg),PSE,Landings (no.) without Size Information
FINAL,1992,SEPTEMBER/OCTOBER,FLORIDA,RED SNAPPER,246174,39.5,0
FINAL,1992,SEPTEMBER/OCTOBER,LOUISIANA,RED SNAPPER,53287,42.7,0
FINAL,1992,SEPTEMBER/OCTOBER,MISSISSIPPI,RED SNAPPER,144695,44.5,0
FINAL,1992,NOVEMBER/DECEMBER,ALABAMA,RED SNAPPER,168570,45.3,0
FINAL,1992,NOVEMBER/DECEMBER,FLORIDA,RED SNAPPER,2606,73,0
FINAL,1992,NOVEMBER/DECEMBER,LOUISIANA,RED SNAPPER,986,103.7,0
FINAL,1992,NOVEMBER/DECEMBER,MISSISSIPPI,RED SNAPPER,50531,48.2,0
FINAL,1993,JANUARY/FEBRUARY,ALABAMA,RED SNAPPER,54398,58.3,0
FINAL,1993,JANUARY/FEBRUARY,FLORIDA,RED SNAPPER,0,.,0
FINAL,1993,JANUARY/FEBRUARY,LOUISIANA,RED SNAPPER,94873,79.9,0
FINAL,1993,JANUARY/FEBRUARY,MISSISSIPPI,RED SNAPPER,366,87.8,0
FINAL,1993,MARCH/APRIL,ALABAMA,RED SNAPPER,82405,39.4,0
FINAL,1993,MARCH/APRIL,FLORIDA,RED SNAPPER,74277,78.6,0
FINAL,1993,MARCH/APRIL,LOUISIANA,RED SNAPPER,507274,84.4,0
FINAL,1993,MARCH/APRIL,MISSISSIPPI,RED SNAPPER,326155,58.9,0
FINAL,1993,MAY/JUNE,ALABAMA,RED SNAPPER,173138,55.3,0
FINAL,1993,MAY/JUNE,FLORIDA,RED SNAPPER,581016,56.3,0
FINAL,1993,MAY/JUNE,LOUISIANA,RED SNAPPER,81763,47.8,0
FINAL,1993,MAY/JUNE,MISSISSIPPI,RED SNAPPER,118069,51,0
FINAL,1993,JULY/AUGUST,ALABAMA,RED SNAPPER,171875,40.5,0
FINAL,1993,JULY/AUGUST,FLORIDA,RED SNAPPER,305458,33,0
FINAL,1993,JULY/AUGUST,LOUISIANA,RED SNAPPER,713810,43.8,0
FINAL,1993,JULY/AUGUST,MISSISSIPPI,RED SNAPPER,179948,64.2,0
FINAL,1993,SEPTEMBER/OCTOBER,ALABAMA,RED SNAPPER,542154,41.3,0
FINAL,1993,SEPTEMBER/OCTOBER,FLORIDA,RED SNAPPER,232197,36.3,0
