Estimate Status,Year,Wave,State,Common Name,Harvest (A+B1) Total Weight (kg),PSE,Landings (no.) without Size Information
FINAL,2019,MARCH/APRIL,GEORGIA,RED PORGY,19,100.4,0
FINAL,2019,MAY/JUNE,FLORIDA,RED PORGY,4702,100.5,0
FINAL,2019,MAY/JUNE,GEORGIA,RED PORGY,377,102,0
FINAL,2019,MAY/JUNE,NORTH CAROLINA,RED PORGY,1845,49.3,0
FINAL,2019,MAY/JUNE,SOUTH CAROLINA,RED PORGY,4625,96,0
FINAL,2019,JULY/AUGUST,FLORIDA,RED PORGY,101,113.5,0
FINAL,2019,JULY/AUGUST,NORTH CAROLINA,RED PORGY,422,90,0
FINAL,2019,JULY/AUGUST,SOUTH CAROLINA,RED PORGY,0,.,0
FINAL,2019,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,761,83.5,0
FINAL,2019,SEPTEMBER/OCTOBER,NORTH CAROLINA,RED PORGY,48,101.2,0
FINAL,2019,SEPTEMBER/OCTOBER,SOUTH CAROLINA,RED PORGY,0,.,0
FINAL,2019,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,2624,96.5,0
