Estimate Status,Year,Wave,State,Common Name,Harvest (A+B1) Total Weight (kg),PSE,Landings (no.) without Size Information
FINAL,2000,NOVEMBER/DECEMBER,NORTH CAROLINA,KING MACKEREL,310890,40,0
FINAL,2000,NOVEMBER/DECEMBER,SOUTH CAROLINA,KING MACKEREL,79111,63.8,0
FINAL,2001,JANUARY/FEBRUARY,FLORIDA,KING MACKEREL,178959,27.8,0
FINAL,2001,MARCH/APRIL,FLORIDA,KING MACKEREL,288058,24.4,0
FINAL,2001,MARCH/APRIL,GEORGIA,KING MACKEREL,8525,99.7,0
FINAL,2001,MARCH/APRIL,NORTH CAROLINA,KING MACKEREL,68253,45.4,0
FINAL,2001,MARCH/APRIL,SOUTH CAROLINA,KING MACKEREL,1142,91.5,0
FINAL,2001,MAY/JUNE,FLORIDA,KING MACKEREL,575482,20.4,0
FINAL,2001,MAY/JUNE,GEORGIA,KING MACKEREL,7097,55.8,0
FINAL,2001,MAY/JUNE,NORTH CAROLINA,KING MACKEREL,198631,19.9,0
FINAL,2001,MAY/JUNE,SOUTH CAROLINA,KING MACKEREL,55397,56.3,0
FINAL,2001,JULY/AUGUST,FLORIDA,KING MACKEREL,348133,20.8,0
FINAL,2001,JULY/AUGUST,GEORGIA,KING MACKEREL,10928,70.2,0
FINAL,2001,JULY/AUGUST,NORTH CAROLINA,KING MACKEREL,235942,26.9,0
FINAL,2001,JULY/AUGUST,SOUTH CAROLINA,KING MACKEREL,25746,58.7,0
FINAL,2001,JULY/AUGUST,VIRGINIA,KING MACKEREL,16264,102.2,0
FINAL,2001,SEPTEMBER/OCTOBER,FLORIDA,KING MACKEREL,117044,28.1,0
FINAL,2001,SEPTEMBER/OCTOBER,GEORGIA,KING MACKEREL,8,134.7,0
FINAL,2001,SEPTEMBER/OCTOBER,NORTH CAROLINA,KING MACKEREL,329444,36.5,0
FINAL,2001,SEPTEMBER/OCTOBER,SOUTH CAROLINA,KING MACKEREL,62213,95.6,0
FINAL,2001,NOVEMBER/DECEMBER,FLORIDA,KING MACKEREL,120884,35.4,0
FINAL,2001,NOVEMBER/DECEMBER,GEORGIA,KING MACKEREL,134214,96.2,0
FINAL,2001,NOVEMBER/DECEMBER,NORTH CAROLINA,KING MACKEREL,95799,41.9,0
FINAL,2002,JANUARY/FEBRUARY,FLORIDA,KING MACKEREL,135700,36.7,0
FINAL,2002,MARCH/APRIL,FLORIDA,KING MACKEREL,482294,19,0
FINAL,2002,MARCH/APRIL,NORTH CAROLINA,KING MACKEREL,47579,54.6,0
FINAL,2002,MARCH/APRIL,SOUTH CAROLINA,KING MACKEREL,2772,99,0
FINAL,2002,MAY/JUNE,FLORIDA,KING MACKEREL,509264,15.7,0
FINAL,2002,MAY/JUNE,GEORGIA,KING MACKEREL,11769,95.5,0
FINAL,2002,MAY/JUNE,NORTH CAROLINA,KING MACKEREL,52376,29.7,0
FINAL,2002,MAY/JUNE,SOUTH CAROLINA,KING MACKEREL,7756,70.5,0
FINAL,2002,JULY/AUGUST,FLORIDA,KING MACKEREL,627897,17.3,0
FINAL,2002,JULY/AUGUST,NEW YORK,KING MACKEREL,1216,97.7,0
FINAL,2002,JULY/AUGUST,NORTH CAROLINA,KING MACKEREL,88920,29.1,0
FINAL,2002,JULY/AUGUST,SOUTH CAROLINA,KING MACKEREL,93971,58.7,0
FINAL,2002,SEPTEMBER/OCTOBER,FLORIDA,KING MACKEREL,138519,21.6,0
FINAL,2002,SEPTEMBER/OCTOBER,NORTH CAROLINA,KING MACKEREL,99073,40.4,0
FINAL,2002,SEPTEMBER/OCTOBER,SOUTH CAROLINA,KING MACKEREL,102209,70.7,0
FINAL,2002,NOVEMBER/DECEMBER,FLORIDA,KING MACKEREL,776270,28.2,0
FINAL,2002,NOVEMBER/DECEMBER,GEORGIA,KING MACKEREL,1282,99.1,0
FINAL,2002,NOVEMBER/DECEMBER,NORTH CAROLINA,KING MACKEREL,275445,84.3,0
FINAL,2002,NOVEMBER/DECEMBER,SOUTH CAROLINA,KING MACKEREL,62,97,0
FINAL,2003,JANUARY/FEBRUARY,FLORIDA,KING MACKEREL,661091,30,0
FINAL,2003,MARCH/APRIL,FLORIDA,KING MACKEREL,1027303,23,0
FINAL,2003,MARCH/APRIL,GEORGIA,KING MACKEREL,32,92,0
FINAL,2003,MARCH/APRIL,NORTH CAROLINA,KING MACKEREL,7832,73.4,0
FINAL,2003,MARCH/APRIL,SOUTH CAROLINA,KING MACKEREL,59,99.7,0
FINAL,2003,MAY/JUNE,FLORIDA,KING MACKEREL,653730,23.4,0
FINAL,2003,MAY/JUNE,GEORGIA,KING MACKEREL,41416,64.5,0
FINAL,2003,MAY/JUNE,NORTH CAROLINA,KING MACKEREL,139419,25.8,0
